cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,DMSO_TF,Drug
file1_cell102,-0.019025881,-0.05207441,-0.008085209,-0.095317601,-0.018372532,-0.021402221,0.016188136854691497,-0.079044855,0.026613905,-0.021904708,-0.080730884,-0.061917667,-0.051669562,-0.082871335,-0.067710374,-0.032327349,0.010611627502091915,-0.014419736,-0.144074725,-0.113925872,0.018840173669951082,-0.082209638,-0.072817553,-0.084038433,0.098113798,0.12327499033243702,0.16826958035650533,-0.071591846,0.013470331,0.035053485,-0.117770518,-0.013546801,0.077700465,-0.22342044,0.064562308,0.074389854,-0.012008795,0.099085839,0.040775523,-0.273917516,-0.070934815,-0.037693981,-0.126004588,-0.044407232,0.079710985,-0.159569472,-0.10652176,0.1314474042316555,-0.120187869,-0.107041395,1,nan
file1_cell1020,-0.020917977,-0.054830197,-0.008347491,-0.081587486,0.015571381916193543,-0.012380713,-0.014277039,-0.077976572,-0.038185314,-0.002067284,0.036688933212291275,-0.09703909,-0.057626934,0.003049377,-0.024845366,-0.151374756,-0.058247751,0.026140618130489558,-0.131884686,0.1513592805947139,0.089532645,-0.186216266,0.015264954983656912,-0.145016964,0.001992179,-0.035253802,0.13762202141746652,-0.020675306,0.11067313439442134,0.14903026282861642,-0.116558363,-0.092116545,-0.028843174,-0.160538071,-0.181509257,-0.129661376,0.028057411,-0.013833552,0.1540098148050201,0.0175593,-0.050093053,-0.126697094,-0.121367738,0.05028446,-0.024118907,-0.074287264,0.24859187860172438,-0.215352821,0.021337155,-0.04790494,1,nan
file1_cell1021,-0.023507998,-0.038099001,-0.028326901,-0.024730139,0.1501988025920722,-0.027218252,-0.005168254,-0.089544051,-0.01858126,-0.016778314,-0.020027442,-0.072106398,-0.019244811,0.00351412,-0.03808473,-0.055051627,-0.014550698,-0.035941604,-0.022013465,-0.115391739,0.043081941592866414,-0.057273404,0.051759802,-0.1696682,0.14877562123018803,-0.036510416,0.11796189303542494,-0.016983898,-0.015124005,0.048584686,-0.05548021,-0.131877656,0.044165639,-0.08578375,-0.018101294,-0.048013539,-0.044929509,0.021281043692784326,-0.05171458,0.010012582869267955,-0.080143277,0.039004531,0.0215518,0.008540395,0.032078209,-0.067567629,-0.006385853,0.012022692613266505,0.062104457,-0.028764388,1,nan
file1_cell1022,-0.039832885,-0.039527404,-0.026634666,-0.113883985,0.053910095572590605,-0.023721467,-0.039019874,-0.169255287,-0.134435112,-0.072630055,-0.044305563,-0.24447068,-0.10180413,-0.129228297,-0.074820595,-0.07761469,-0.017657226,-0.17749376,0.026544613447951317,-0.172943073,0.059332687,-0.165492039,-0.095365468,0.12723667314714787,0.36887923820381674,0.2110013580389016,0.23687087272290996,-0.589634947,-0.280648409,0.31489881542739956,-0.028324032,0.21535244915672186,-0.414991225,-0.028351031,-0.091587246,-0.136268244,-0.173991999,-0.06004069,-0.263590165,-0.097072026,-0.448109862,-0.462250979,-0.322263156,0.18836526589247246,-0.383016342,0.5407505717615585,0.3299778494798747,-0.13104688,0.46954484590140483,0.15642709035073665,1,nan
file1_cell1023,-0.016482825,-0.037009669,-0.008334488,-0.075261702,-0.015843044,-0.018021439,0.004050317,-0.083293759,-0.010959046,-0.012464257,-0.01687183,-0.092215035,-0.057059569,-0.03383054,-0.047380211,-0.080530552,0.022444084429855914,-0.043435974,-0.064677813,-0.101941937,0.035563228600046244,-0.038249716,-0.00501339,-0.101078986,-0.00930425,-0.036476362,0.056480755,-0.052860511,-0.013305744,-0.018689652,-0.055168391,-0.000882828,0.008015703,-0.09125913,-0.034726749,0.010837087331634262,0.007584664,0.01322984,-0.009990286,0.000703688,-0.014066626,0.035549516385978724,0.014540215108222234,-0.039615903,-0.040726842,0.025936875,-0.026753118,-0.018824174,0.040619231,-0.012609827,1,nan
file1_cell1024,0.086458276,-0.314010295,0.6324354089830223,-0.805194322,0.14324612265042802,-0.51025134,0.4955488393460942,-0.308146705,-0.972530203,-0.138614117,1.154280724,-1.256631915,0.23934022721017217,-1.089051513,0.9391555990813432,3.442982732394726,1.5136975150679715,1.701967150831995,-1.350990194,-1.170857483,1.5732280535295788,1.0869991839025868,-3.044402871,0.41491310910273177,1.8004319699085964,4.6832563007875185,1.3682791052615322,1.7234352943856508,-3.280069671,0.5621165712109932,1.7854872135578386,3.011919504934428,2.2390177008370498,2.5404377997311953,-0.888846754,-6.029286163,0.8514743025166454,-5.49764688,9.317374609860048,-1.442145072,3.8845299689263615,-0.019009783,3.4614389986231915,-5.649576173,-0.125648826,9.449616013123656,10.45029238797319,-14.58049315,-2.684790667,18.807861422921636,1,nan
file1_cell1025,-0.093172395,-0.111464905,0.01662832,-0.205980964,0.060430497580820385,-0.032436011,-0.002287768,-0.12459864,-0.086284118,0.066562925,-0.272107349,-0.235122038,0.074818319,-0.250396085,-0.389979281,-0.196041427,0.10093236509465606,-0.271152244,-0.130400381,-0.186783369,-0.128135869,0.031426948,0.13069679478960777,-0.48186172,-0.827875357,-0.481503638,-2.046468435,0.39413004892191345,-0.799029912,1.0514975672735425,0.6615459111156367,-0.81567975,0.14030237024200543,0.5993681582120698,-0.28762061,0.5293043527816048,0.48484893382302197,-0.735057954,-0.847454264,0.1160732028658024,-0.708868447,0.14227652312175804,0.058706592,2.0254925641097854,0.48922251092095903,-1.827940106,1.3847492389468672,-1.106166634,-0.307935781,-0.911967484,1,nan
file1_cell1026,-0.029407831,-0.051889797,0.001189568,-0.072546474,0.008887132,-0.0374427,-0.079817024,0.073177576,-0.019990116,-0.032505384,-0.02776039,-0.031133601,-0.054073661,-0.039116307,-0.104448219,-0.071485731,0.017887217113700508,-0.055262586,-0.060964082,-0.119039187,-0.04480784,0.078743277,0.02441316,-0.018289376,-0.131332334,0.022931970773841966,0.015521663,0.054247067301613904,0.010537587417770835,-0.011409573,-0.024857092,-0.054342514,0.061481931,-0.159644614,-0.021541297,0.048253958,-0.035755044,0.000371234,0.008409873,-0.004020011,-0.070186345,-0.021788242,-0.046850559,-0.015579502,-0.021268457,-0.003449376,0.14449452361643034,-0.127485142,-0.149212932,-0.122700355,1,nan
file1_cell1027,-0.019742139,-0.026696479,-0.007731754,-0.079948158,-0.004837635,-0.02386914,0.000539799,-0.080743614,-0.013494182,-0.012587511,-0.022011389,-0.100495496,-0.052589817,-0.0420656,-0.075612805,-0.078179556,0.026894530725882194,-0.048202371,-0.088450836,-0.104736505,0.026045587,-0.04421855,0.013400901,-0.072732994,0.011123704013079633,-0.043187362,0.061973621209851656,-0.066183847,-0.02839366,-0.001428699,-0.035790742,-0.03325539,0.005115973,-0.095715099,-0.015478101,0.022863805166470994,-0.01591957,0.06799958,-0.042203633,0.045287234724474296,-0.12471418,0.021980716942666324,-0.066955821,0.016163740494435308,-0.02800933,0.072387252,-0.127631714,-0.06253709,0.004962177,0.037089913386644115,1,nan
file1_cell1028,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335079706827,-0.02965818,-0.043523173,-0.071280694,0.020874204438917205,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717737627,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657245242,-0.008681521,1,nan
file1_cell1029,-0.024742038,-0.059148223,0.011668015771619099,-0.087280054,0.007851997,-0.02762782,0.001745318,-0.05957428,0.011273538505822286,-0.025200699,-0.066644618,-0.042652342,-0.048994299,-0.08587495,-0.082305355,-0.018263254,0.013644104869354539,-0.016122834,-0.141308166,-0.140175502,0.018602637349426996,-0.055691553,-0.099939303,-0.06524989,0.069770397,0.1133335870057273,0.12752995320196145,-0.060144456,0.020984270384682858,0.000634181,-0.075179328,-0.014901345,0.039543263693706684,-0.208300305,0.069993552,0.075378423,-0.017612444,0.084835508,0.064310965,-0.246544011,-0.072448252,-0.00742705,-0.098697255,-0.007401406,0.085298617,-0.115860128,-0.097341303,0.084400273,-0.091678544,-0.07573528,1,nan
file1_cell103,-0.016582654,-0.036948605,-0.00755689,-0.077074333,-0.015575062,-0.018676992,0.004210166,-0.084040427,-0.011913992,-0.011807851,-0.015145255,-0.091972243,-0.058029729,-0.035251914,-0.047875978,-0.084321951,0.027354820728696473,-0.041529687,-0.068190241,-0.102523109,0.035635814,-0.03677114,-0.005760137,-0.101439629,-0.015423907,-0.035398863,0.046263941,-0.047148119,-0.016058344,-0.020953079,-0.05223319,0.012108324038879896,0.009669957,-0.083544377,-0.044910693,0.014872343772424773,0.005243782,0.005912928,-0.011044869,-0.002322342,-0.025727725,0.038044216,0.013290202,-0.031713603,-0.047826579,0.014350954251162713,-0.021807852,-0.015979064,0.058551237,-0.014728504,1,nan
file1_cell1030,-0.067642823,-0.055902272,-0.031584692,-0.033819095,-0.120362297,0.10964831795915854,0.082944633,-0.266030174,-0.069159843,-0.013540759,0.15397151867328635,-0.174701184,-0.004114189,0.16137179997532392,-0.381962764,-0.129725604,0.15548833941377774,0.44727415660521214,-0.387665611,0.9888809407403394,-0.078774052,0.23663408285814616,-0.14227054,0.2801625259934872,-0.004406589,-0.422328524,0.975974333,-0.989276108,1.3321240686866587,-0.122355768,-0.300035745,-0.860159449,-0.183474192,-0.231073861,0.23561524882977128,0.035378127,-0.100789255,-0.565858114,1.3009949344209182,-0.932458738,0.1256985142660964,-0.425370458,0.9965725509200065,0.7707515133292009,-1.499499744,-0.537000387,0.3103463674899271,0.9888051542889003,-1.677943851,2.4819756324935414,1,nan
file1_cell1031,-0.046717232,-0.078561472,-0.009702714,-0.019393153,0.23107860634799654,-0.045428629,-0.02389362,-0.016171759,-0.045610981,-0.047167632,-0.042078391,-0.105067541,0.2687890431028454,-0.009401463,-0.092571954,-0.007939171,0.00216341,-0.011558574,-0.074510307,-0.227220612,0.027406071560308946,0.012066278065080198,0.008133904,-0.093067223,0.12685317031662027,0.13233512809813475,0.029098913081772013,0.007195736,0.2726456500847354,0.01684431,0.12123392324711206,-0.180833292,-0.056498523,0.061221117,-0.005636764,-0.078243564,-0.076411791,-0.081826163,0.031473623136719114,-0.043726141,-0.166726938,0.054458412531169766,-0.033821912,0.13135465077797015,0.2525123625221217,-0.059574244,-0.059252305,0.1016659875959633,0.16767652728921664,0.043461686557238186,1,nan
file1_cell1032,-0.012632316,0.010520806,-0.02492434,-0.066716253,-0.028848902,-0.042063289,-0.341370569,0.2935978031641217,-0.057777281,0.008334027,-0.219164834,-0.142304709,-0.163124567,0.26906971172177624,0.1535561059235609,0.002611137,-0.284360708,0.25826031811418343,0.12272243935145337,-0.577285469,0.10451670157007653,0.35095320674369135,-0.268990716,-0.281594372,-0.347230818,0.7467469095340289,0.025707108644670053,-0.270749083,-0.422863395,0.46785820471294665,-0.267780259,-0.197804208,-0.920561768,0.6200244550326655,1.233722631153714,0.10952862566985676,0.4664345481151588,-0.456774806,-0.240804794,0.214572537,-0.13319395,-1.018156323,-2.112048947,-0.932412144,-0.479084248,0.6108178488759336,-0.501673023,1.208523209297602,-1.223380584,0.20187513789915415,1,nan
file1_cell1033,-0.033438742,-0.559087465,-0.004944434,-0.432315962,-0.075128855,-0.27386207,-0.456447494,-0.234297898,-0.24484436,0.2845480124287071,-1.024304391,0.17491025009067382,-0.931804715,-0.371566251,-0.079135757,0.9738958426940757,-0.47516643,0.2890626414104221,-1.481967243,-0.037693773,0.5541780840267106,-1.586096013,-0.886809631,3.1624502729192345,1.9468892295359648,-0.418971598,2.5370517325879898,1.7105281924638533,0.21921217590897854,-1.584411872,-0.400014803,-2.284724624,-1.083305411,-0.719953521,-0.398944464,1.3492572985097935,2.859479139410978,-0.170471853,2.924801006192367,-2.720485744,-6.054886913,-2.177148405,-2.117225439,-2.096693331,0.8264984640109397,-5.540637536,-2.540037806,4.600373659431343,-1.926439297,-6.578033128,1,nan
file1_cell1034,-0.033220834,-0.036068339,0.00158531,0.015113589176005773,0.004830938,-0.092460704,0.043021375,0.14424982765984468,0.12339462439013624,-0.106035965,-0.048842374,-0.199061326,0.19751203753698313,0.2755426828305594,-0.464979316,-0.012823009,0.11813916971479284,-0.586491169,-0.053658029,0.3514072151184757,-0.403354803,-0.203077558,0.063520318,-0.363496873,0.252274929,0.6923537084608772,-0.067572703,-0.3121857,-0.451277344,0.043505731,0.23348477689004088,0.016009245382402587,-0.708083595,-0.141466054,0.6215423101070928,0.019555163069709714,0.037648247,0.23468996658356447,0.23001826623184907,0.39532102875735564,-0.225574146,-0.673717976,-0.526857674,-0.593729296,0.8875203696624627,0.35802672480756875,0.29047475571439557,-0.936297126,-0.223351612,-0.639586847,1,nan
file1_cell1035,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335079750802,-0.02965818,-0.043523173,-0.071280694,0.020874204438981626,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717926247,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657451168,-0.008681521,1,nan
file1_cell1036,-0.006122836,-0.018781652,-0.091120838,-0.116796493,-0.126999883,-0.057954697,-0.02577199,-0.179398959,-0.173618479,-0.189646403,-0.210636873,0.018111211,-0.202151312,0.079136108,-0.066006435,-0.297840634,0.12227710567188717,-0.106576025,0.080803219,0.21216544612026805,-0.12575533,0.14305688995277252,-0.020227223,-0.173786705,0.000529921,-0.574184562,0.031801439,0.6152549971903104,-0.333348492,-0.251891067,-0.372210922,-0.586213661,-0.09733528,-0.048421645,0.21247427292024873,-0.468239862,-0.365902288,0.091369345,-0.172192452,0.077590966,0.3160796609194973,-0.5252671,-0.634682568,0.047640595937312846,0.38383465805518896,0.7515046358652954,-0.468865994,-0.337066511,-0.329761728,-0.728586671,1,nan
file1_cell1037,-0.029005836,-0.054522407,0.038151731,-0.054946766,0.045298641,-0.030974439,-0.025194878,-0.024805885,-0.029960538,-0.021637151,-0.007871832,-0.021778921,-0.041400205,-0.055876014,-0.081865991,-0.015763102,0.021037849015648005,-0.027328047,-0.078466805,-0.149445151,0.019489381277793812,0.012116347283386095,-0.096042161,-0.030854483,-0.029804604,0.012130569164346067,-0.00206447,-0.02585594,0.018330946672388316,-0.074218327,0.029460443083866913,-0.010709938,-0.052858605,-0.089332736,0.024048463516019483,0.03851194,-0.017128616,0.010883594,0.064656236,-0.046671291,-0.040638971,0.065462023,0.015292795,0.053739602,0.029186734,0.044584529,-0.03201206,-0.060443927,0.032604,0.023199437478266475,1,nan
file1_cell1038,-0.048435553,-0.083225748,0.017160351,-0.014355558,0.29702025370621954,-0.069055235,-0.038208746,-0.077992417,-0.034099219,-0.040715375,-0.044958141,-0.03817897,-0.021487936,-0.002887395,-0.127684188,-0.009487451,-0.04838563,0.001928848,-0.099601902,-0.238052977,0.076374755,-0.05470341,0.006865497,-0.231709184,0.20082722851468887,0.037157374,0.1368933792797798,-0.049837691,0.023216111,0.058449164,0.11088039626547724,-0.266189795,-0.122580859,-0.168572182,0.013195526962658013,-0.040890704,-0.095011382,0.11021708711019976,-0.020633892,-0.039804346,-0.181818463,0.1890552342198772,0.15512238947595222,0.20194245320129522,0.18604315942750035,-0.039793928,-0.085630723,-0.026243975,0.16115434451538446,-0.042994456,1,nan
file1_cell1039,-0.02284496,-0.043849294,-0.010962728,-0.087567762,-0.015547317,-0.028526548,0.002635959,-0.095255238,-0.020585507,-0.019205198,-0.033046811,-0.105459074,-0.064242284,-0.001733013,-0.085704352,-0.038514909,0.00367131,-0.06616138,-0.041196085,-0.080177683,-0.001082024,-0.034064244,0.038167489,-0.155498693,0.007632488,-0.033758357,0.10963262170285097,-0.082132254,-0.039415554,-0.029521691,0.049992588,-0.023497922,-0.00558874,-0.11600303,-0.030347038,0.029202003133215543,0.023571840408874483,0.067102811,0.011623348781708617,0.0404829,-0.018184051,0.011110192929709129,0.091665867,-0.105359668,-0.066408708,0.064474021,-0.033470261,-0.099816192,0.046004167,-0.017704494,1,nan
file1_cell104,0.003424165,-0.204143782,-0.174275483,-0.143777289,-0.337021647,-0.047901131,-0.230928268,-0.296556263,0.069577465,-0.21467355,0.034083641,0.657721197,0.2340115907005576,0.35774660472381103,-0.074380498,-0.433222314,-0.690960901,-0.730155879,-0.081372819,-0.080003354,0.058397284442028075,-1.200274265,-0.928688776,-0.586324592,0.6001267611379977,-0.98656661,1.4850737585169866,0.7150209457246917,-0.377377612,-0.459220023,-1.326273358,2.200142678786675,1.4781230498255515,-0.982582998,0.3944331968975563,-0.906865922,-0.477621447,0.2511565050280139,-1.527204478,-0.401785531,-0.649123202,-0.913564035,0.5251914503169335,3.128419359,-0.214308763,-1.250953881,0.7959185564423747,-1.060447784,3.494703686490505,-3.186146914,1,nan
file1_cell1040,-0.018448341,-0.045373563,-0.016605938,-0.08386881,-0.012144109,-0.017119648,0.003029514,-0.070726311,-0.009318468,-0.021975675,-0.01125513,-0.076773989,-0.080235557,-0.03719756,-0.088901827,-0.061625349,0.032945358401187494,-0.058054739,-0.034039421,-0.086399224,0.07966786,-0.024423626,-0.00569909,-0.117810502,-0.009800011,0.019346518509600532,0.1287385796119393,-0.052210818,0.16503646170082376,0.11461317206263459,-0.021822157,0.021424220933931672,0.074493586,-0.118728217,-0.060659098,0.015275280370758256,-0.030913925,0.001538479,-0.048899405,-0.000873176,0.039768918,0.046377488139672345,-0.013513442,0.090218742,-0.229161124,0.088094967,0.027074044,0.044856901,-0.011768728,-0.045142018,1,nan
file1_cell1041,-0.024652028,-0.050566001,-0.016143252,-0.101646898,-0.001378469,-0.023880457,-0.006063621,-0.033081547,-0.039193797,-0.071325688,-0.063970588,-0.224395396,0.2505689880553771,-0.033356783,-0.081572813,-0.107935962,0.016313987014841793,-0.087530553,-0.053939403,-0.168406772,0.024107742200800024,-0.04564541,0.067003096,-0.13025451,0.080136846,0.22275829627475244,0.007286672,-0.034834527,0.3342927491565998,-0.044307847,0.14349518366338618,-0.067012942,-0.087322009,0.1592667178318198,-0.079839541,-0.064162415,-0.035908717,-0.136017603,0.048145724,0.011653528115281366,-0.074544092,0.072847196,0.15594331291286986,0.002842661,0.10480644947062683,0.16916314402714588,-0.101237215,0.27095902150318135,0.024557283823801828,-0.014145566,1,nan
file1_cell1042,-0.027066995,-0.079969962,-0.091767894,0.025764448,-0.203807059,-0.076693692,-0.033081524,-0.306471238,0.12538841061543524,-0.017929305,-0.135672608,-0.055257704,0.033944967,0.20252210497951062,-0.288932051,-0.288645105,-0.114664662,-0.109684607,-0.434604703,1.1486404272608361,0.13399982243596803,-0.26266108,0.44042051507114277,0.042156652,0.041785448,-0.322159834,0.3171466169197813,-0.692804084,-0.359468219,0.2807257062592114,0.095920386,-0.534843375,0.9391817898006833,0.13441139255338488,0.1482876641961221,0.16523041901718022,-0.018262153,0.4996476130704439,-0.320253737,0.031093814882169824,0.301624374,0.3079470612025245,0.29556949337093524,-0.116536699,-0.11640427,-0.416556525,-0.373311978,-0.359385406,0.9792378508294006,0.7108337343562162,1,nan
file1_cell1043,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335079732792,-0.02965818,-0.043523173,-0.071280694,0.020874204438897086,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751614,0.006813522,-0.02289874,-0.027995479,0.015647064058471216,-0.016011727,-0.00985547,0.027433458,-0.008681521,1,nan
file1_cell1044,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438885886,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751614,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433458,-0.008681521,1,nan
file1_cell1045,-0.056677924,0.6673389496535391,-3.109732583,12.056550147778964,-4.179918671,0.38678285503656556,0.13305875176642556,0.44643113704483406,0.2569161583071253,0.00274317,0.006263571,0.11854640473937833,-0.053355742,0.042237628,-0.030581475,0.044830687107797015,0.12985878750181032,-0.012391155,0.015171516162972567,-0.603443284,-0.030356206,-0.112962553,0.12449027475520606,-0.245205592,0.1003769370971688,-0.25647947,-0.066956444,-0.689412426,-0.065053342,0.31072576992252954,0.19680671337327657,-0.055321256,-0.444983042,-0.184227869,0.041011855,-0.097969212,0.309060124,0.21650559610509865,0.2093088942226238,0.16234141561545815,-0.022873005,-0.065889727,0.054834394,-0.047512255,-0.254692923,0.34454612281561875,-0.11876296,-0.104613931,0.035800702466818574,-0.159895062,1,nan
file1_cell1046,-0.048105286,-0.190879841,0.24740715492899998,0.11751933389690064,0.2883648389664389,0.23729186939717722,-0.034592911,0.058424716,0.099188131,0.22570896503214155,0.41561524375273234,-0.267336273,-0.31515597,-0.247495535,0.11391093617535747,0.13129337442586705,-0.462580647,-0.373454998,-0.014710317,-0.640871351,0.30660412570701384,-1.104199089,0.064608353,-0.64564352,0.049169612,0.4871821900015796,0.39319003900523336,-0.019760297,0.6307167601731363,-0.338449909,-0.268729675,1.647125134930548,-0.505662515,0.10532821956883341,0.4241086015211969,-0.817967001,-0.268905295,0.7332919466161835,-0.153062588,-1.252934314,-0.93641418,-0.608132391,1.303204012749887,-1.763900135,-1.940699295,0.3870712557985097,1.3735295966357777,-0.301893008,-1.922139566,0.5328698698345046,1,nan
file1_cell1047,-0.029574583,-0.046966666,-0.017034775,-0.089624123,-0.017245483,-0.037844124,-0.062341449,0.003079191,-0.020936674,-0.030533311,-0.047622973,-0.07663592,-0.080187344,-0.025266041,-0.09603437,-0.046294897,0.007426349,-0.074488013,-0.019016598,-0.051262597,-0.075284456,0.036520532,0.079425099,-0.055526415,-0.058652062,0.014140286943115359,0.045196252154800984,0.018102665,-0.021217659,0.030286163754201345,-0.025548114,-0.036622136,0.092458001,-0.146518999,-0.024133823,-0.002190926,-0.014120507,-0.001588465,-0.014321516,-0.008200825,-0.082832333,-0.031631219,-0.007193843,-0.019514217,-0.074842479,-0.022631977,0.063835472,-0.066519483,-0.093583361,-0.087762541,1,nan
file1_cell1048,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438898366,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717710402,0.006813522,-0.02289874,-0.027995479,0.015647064058473683,-0.016011727,-0.00985547,0.027433457657274563,-0.008681521,1,nan
file1_cell1049,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335079736758,-0.02965818,-0.043523173,-0.071280694,0.020874204,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751614,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433458,-0.008681521,1,nan
file1_cell105,-0.03379603,-0.047493006,-0.081410281,-0.098330942,0.000376325,-0.010413529,-0.040747219,-0.138370775,-0.00137074,-0.015961084,-0.007557651,-0.131708073,-0.099540033,-0.006536218,-0.195875507,-0.172881202,-0.13685227,-0.110454407,-0.076250522,0.20595633439538086,0.047337468,-0.051412237,0.1096850718664487,-0.286062698,-0.173211867,-0.120224473,-0.070006436,-0.005783734,-0.078302324,0.045815393082771966,-0.155766002,-0.0525077,0.057655025,-0.112655757,-0.584269234,0.4412119362351203,0.15806584977113164,-0.29306423,0.1352721776128063,0.6553243389716947,-0.122569725,0.39005215322486914,-0.149939822,-0.220942678,-0.137552694,-0.1934005,0.3751396533356302,-0.378114336,0.938030548,-0.478798518,1,nan
file1_cell1050,-0.022936001,-0.038379818,-0.008425026,-0.077674269,-0.014087489,-0.025936769,-0.012844706,-0.07928616,-0.019504842,-0.017499224,-0.034344411,-0.08739325,-0.071320697,-0.025269971,-0.060893,-0.025668046,0.008257792,-0.054660874,-0.019072621,-0.04395677,-0.027513272,-0.024657702,0.028108605433428673,-0.077771735,0.019292329,-0.008989176,0.048090815,-0.042611023,-0.024908048,0.007736548,-0.013219493,-0.003367787,0.033617639,-0.082966785,-0.011897731,-0.018675445,0.00570434,0.003660662,-0.004265174,-0.017344803,-0.050084714,0.011791324132262053,0.031757716,-0.001422712,-0.059909138,0.000585721,-0.051593212,-0.000812603,0.031228621389021202,0.001455886,1,nan
file1_cell1051,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,1,nan
